mfr_id,mfr_name,mfr_region,dhis2_id,dhis2_name,dhis2_region,linktransformer_score,text_a,text_b,match_type
1098562,first aid pharmacy,addis ababa,zpPV3vt6Vxs,first kayroperactice center no 2 special clinic,addis ababa,0.8131442666053772,first aid pharmacy woreda:Woreda 2 region:addis ababa zone:Nifas Silk Lafto Sub City,first kayroperactice center no 2 special clinic region:addis ababa zone:Nifas Silk Lafto Sub City,confirmed
1098574,geda medium clinic,oromia,l6BLQgAyuc9,geda medium clinic,oromia,0.8065891861915588,geda medium clinic woreda:Gimbi Town region:oromia zone:West Wollega Zone,geda medium clinic region:oromia zone:Arsi ZHD,confirmed
1098576,af goye health center,somali,NXHSBFHcNRa,af goye health center,somali,0.8802618980407715,af goye health center woreda:Moyale region:somali zone:Dawa,af goye health center region:somali zone:Dawa ZHD,confirmed
1098577,oromia medium clinic,oromia,kgIC1qSLbOp,oromia medium clinic,oromia,0.8031111359596252,oromia medium clinic woreda:Kiltu Kara region:oromia zone:West Wollega Zone,oromia medium clinic region:oromia zone:West Arsi ZHD,confirmed
1098580,tsegaye primary clinic,amhara,tFo365EeZkb,tsegaye primary clinic,amhara,0.8049454689025879,tsegaye primary clinic woreda:Bahir dar Zuriya Woreda region:amhara zone:North Gojjam Zone,tsegaye primary clinic region:amhara zone:South Gondar ZHD,confirmed
1098580,tsegaye primary clinic,amhara,zVhQRyZA7vA,tsega abebe primary clinic,amhara,0.8029904365539551,tsegaye primary clinic woreda:Bahir dar Zuriya Woreda region:amhara zone:North Gojjam Zone,tsega abebe primary clinic region:amhara zone:West Gojjam ZHD,confirmed
1098582,rohobot medium clinic,addis ababa,hyNmXj8Cxrn,rohobot medium clinic,addis ababa,0.825513482093811,rohobot medium clinic woreda:Woreda 9 region:addis ababa zone:Yeka Sub City,rohobot medium clinic region:addis ababa zone:Nifas Silk Lafto Sub City,confirmed
1098601,oromiya medium clinic,oromia,QC1di9JETVo,oromiya medium clinic,oromia,0.8127445578575134,oromiya medium clinic woreda:Kiltu Kara region:oromia zone:West Wollega Zone,oromiya medium clinic region:oromia zone:North Shewa  ZHD,confirmed
1098619,gada medium clinic,oromia,ARmDiCgHFLs,gadaa medium clinic,oromia,0.8233188390731812,gada medium clinic woreda:Ameya region:oromia zone:South West Shewa,gadaa medium clinic region:oromia zone:East Bale ZHD,confirmed
1098630,abdi nono health center,oromia,zc17tZfemfN,abdi nono health post,oromia,0.8248589634895325,abdi nono health center woreda:Melka Nonno Sub-City region:oromia zone:Sheger City,abdi nono health post region:oromia zone:SHEGER CITY Health Office,confirmed
1098636,tokuma medium clinic,oromia,fu1DuUpz766,tokkumaa medium clinic,oromia,0.8359777927398682,tokuma medium clinic region:oromia zone:Guji Zone,tokkumaa medium clinic region:oromia zone:Arsi ZHD,confirmed
1098636,tokuma medium clinic,oromia,Qdb5UmujBJG,tokuma primary clinic,oromia,0.8734816908836365,tokuma medium clinic region:oromia zone:Guji Zone,tokuma primary clinic region:oromia zone:Arsi ZHD,confirmed
1098636,tokuma medium clinic,oromia,WwbCp52JHdD,tokkummaa medium clinic,oromia,0.8541595935821533,tokuma medium clinic region:oromia zone:Guji Zone,tokkummaa medium clinic region:oromia zone:Jimma ZHD,confirmed
1098637,kidus gebriel primary clinic,amhara,mB3u69CKwVh,kidus gebriel primary clinic,amhara,0.8138020038604736,kidus gebriel primary clinic woreda:Tegede region:amhara zone:Central Gondar Zone,kidus gebriel primary clinic region:amhara zone:Bahirdar THO,confirmed
1098637,kidus gebriel primary clinic,amhara,ilYXE6ep1WG,kidis gebiral primary clinic,amhara,0.8176493048667908,kidus gebriel primary clinic woreda:Tegede region:amhara zone:Central Gondar Zone,kidis gebiral primary clinic region:amhara zone:West Gondar ZHD,confirmed
1098711,birhanie primary clinic,amhara,VbxQE1mL4Co,birhanu primary clinic,amhara,0.8527333736419678,birhanie primary clinic woreda:Awabel region:amhara zone:East Gojjam Zone,birhanu primary clinic region:amhara zone:East Gojjam ZHD,confirmed
1098711,birhanie primary clinic,amhara,OaH2Ivkc4zp,birhan primary clinic,amhara,0.8446815609931946,birhanie primary clinic woreda:Awabel region:amhara zone:East Gojjam Zone,birhan primary clinic region:amhara zone:West Gojjam ZHD,confirmed
1098711,birhanie primary clinic,amhara,aq8u1J9bApS,birhanu primary clinic,amhara,0.8395302295684814,birhanie primary clinic woreda:Awabel region:amhara zone:East Gojjam Zone,birhanu primary clinic region:amhara zone:West Gojjam ZHD,confirmed
1098777,odaa medium clinic,oromia,HQd6dFx5JfP,oda medium clinic,oromia,0.802818238735199,odaa medium clinic woreda:Sasiga region:oromia zone:East Wollega Zone,oda medium clinic region:oromia zone:North Shewa  ZHD,confirmed
1098777,odaa medium clinic,oromia,oOJXOhLOhub,oda medium clinic,oromia,0.8136270642280579,odaa medium clinic woreda:Sasiga region:oromia zone:East Wollega Zone,oda medium clinic region:oromia zone:West Shewa  ZHD,confirmed
1098786,afiya medium clinic,oromia,XM4U0PrDaWY,afiya medium clinic,oromia,0.8114271759986877,afiya medium clinic woreda:Gursum region:oromia zone:East Hararge Zone,afiya medium clinic region:oromia zone:Asalla town ZHD,confirmed
1098786,afiya medium clinic,oromia,pmMS59ZhVa3,afiya medium clinic,oromia,0.8038964867591858,afiya medium clinic woreda:Gursum region:oromia zone:East Hararge Zone,afiya medium clinic region:oromia zone:Shashemene Town ZHD,confirmed
1098830,oromia medium clinic,oromia,kgIC1qSLbOp,oromia medium clinic,oromia,0.8386510610580444,oromia medium clinic woreda:Gololcha region:oromia zone:Arsi zone,oromia medium clinic region:oromia zone:West Arsi ZHD,confirmed
1098918,sheko town administration,south west ethiopia,NkX3EiWoZGG,sheko phcu,south west ethiopia,0.9164823293685913,sheko town administration region:south west ethiopia zone:Bench Sheko Zone,sheko phcu region:south west ethiopia zone:Bench Sheko ZHD,confirmed
1098935,banchamlak primary clinic,amhara,WEXzfFNxtaf,banchiamelak primary clinic,amhara,0.8164454102516174,banchamlak primary clinic woreda:Simada region:amhara zone:South Gondar Zone,banchiamelak primary clinic region:amhara zone:Central Gondar ZHD,confirmed
1098937,selame primary clinic,amhara,sgwtyK0Xof4,selam primary clinic,amhara,0.8271474242210388,selame primary clinic woreda:Simada region:amhara zone:South Gondar Zone,selam primary clinic region:amhara zone:South Wollo ZHD,confirmed
1098960,adonaye medium dental clinic,addis ababa,E6rLgLWISCY,adoniay medium clinic,addis ababa,0.8776864409446716,adonaye medium dental clinic region:addis ababa zone:Addis Ketema Sub City,adoniay medium clinic region:addis ababa zone:Nifas Silk Lafto Sub City,confirmed
1098975,mulugeta primary clinic,amhara,kzWqGhordqZ,mulugeta deme medium clinic,amhara,0.8309168815612793,mulugeta primary clinic woreda:Woreilu region:amhara zone:South Wollo Zone,mulugeta deme medium clinic region:amhara zone:South Wollo ZHD,confirmed
1098975,mulugeta primary clinic,amhara,gGeF3lKMlVP,mulugeta primary clinic,amhara,0.8144219517707825,mulugeta primary clinic woreda:Woreilu region:amhara zone:South Wollo Zone,mulugeta primary clinic region:amhara zone:West Gojjam ZHD,confirmed
1098986,mengistu primary clinic,amhara,uv2C2I363rb,mengus primary clinic,amhara,0.8357630372047424,mengistu primary clinic woreda:Guangua region:amhara zone:Awi Zone,mengus primary clinic region:amhara zone:Awi ZHD,confirmed
1098986,mengistu primary clinic,amhara,revNj62uRbz,mengistu primary clinic,amhara,0.8632445335388184,mengistu primary clinic woreda:Guangua region:amhara zone:Awi Zone,mengistu primary clinic region:amhara zone:Central Gondar ZHD,confirmed
1098986,mengistu primary clinic,amhara,yX2DBrJ9cXW,mengesha degu primary clinic,amhara,0.8220098614692688,mengistu primary clinic woreda:Guangua region:amhara zone:Awi Zone,mengesha degu primary clinic region:amhara zone:North Wollo ZHD,confirmed
1098994,addis pharmacy,addis ababa,BbPdrgGhLhh,addis ababa mengedoch mediun clinic,addis ababa,0.852668285369873,addis pharmacy region:addis ababa zone:Akaki Kality Sub City,addis ababa mengedoch mediun clinic region:addis ababa zone:Kirkos Sub City,confirmed
1098996,addis pharmacy,addis ababa,BbPdrgGhLhh,addis ababa mengedoch mediun clinic,addis ababa,0.852668285369873,addis pharmacy region:addis ababa zone:Akaki Kality Sub City,addis ababa mengedoch mediun clinic region:addis ababa zone:Kirkos Sub City,confirmed
1099020,hiwet pharmacy,addis ababa,Pf8TRGrICW3,hiwot primary clinic,addis ababa,0.9207396507263184,hiwet pharmacy region:addis ababa zone:Akaki Kality Sub City,hiwot primary clinic region:addis ababa zone:Akaki Kality Sub City,confirmed
1099035,kidist mariam primary clinic,amhara,xkT3pvSUJQ3,kidist mariam medium clinic,amhara,0.8440561294555664,kidist mariam primary clinic woreda:Banja region:amhara zone:Awi Zone,kidist mariam medium clinic region:amhara zone:Awi ZHD,confirmed
1099035,kidist mariam primary clinic,amhara,ndgPIkcnNGj,kidiste mariam medium clinic,amhara,0.8167771697044373,kidist mariam primary clinic woreda:Banja region:amhara zone:Awi Zone,kidiste mariam medium clinic region:amhara zone:Dessie THO,confirmed
1099036,koket medium clinic,oromia,wXFEP42d3Wh,koket medium clinic,oromia,0.8643559217453003,koket medium clinic woreda:Jeju region:oromia zone:Arsi zone,koket medium clinic region:oromia zone:Arsi ZHD,confirmed
1099037,melkamu primary clinic,amhara,eNaEBUrUi71,melkamu primary clinic,amhara,0.8465936183929443,melkamu primary clinic woreda:Fagitalekoma region:amhara zone:Awi Zone,melkamu primary clinic region:amhara zone:East Gojjam ZHD,confirmed
1099037,melkamu primary clinic,amhara,XjGxf6gvl3m,melkamu primary clinic,amhara,0.8453676104545593,melkamu primary clinic woreda:Fagitalekoma region:amhara zone:Awi Zone,melkamu primary clinic region:amhara zone:West Gojjam ZHD,confirmed
1099040,koket medium clini,oromia,wXFEP42d3Wh,koket medium clinic,oromia,0.8101117610931396,koket medium clini woreda:Jeju region:oromia zone:Arsi zone,koket medium clinic region:oromia zone:Arsi ZHD,confirmed
1099059,bekalu primary clinic,amhara,zRHZITG2yWa,bekalu primary clinic,amhara,0.8295318484306335,bekalu primary clinic woreda:Bahir dar Zuriya Woreda region:amhara zone:North Gojjam Zone,bekalu primary clinic region:amhara zone:West Gojjam ZHD,confirmed
1099071,sanbitu,oromia,a22vPaMi3UG,sanbtu phcu,oromia,0.8112398386001587,sanbitu woreda:Sinana region:oromia zone:Bale Zone,sanbtu phcu region:oromia zone:Bale ZHD,confirmed
1099076,waka town administration,south west ethiopia,Gr7LJNOL0S7,waka phcu,south west ethiopia,0.909386157989502,waka town administration region:south west ethiopia zone:Dawro Zone,waka phcu region:south west ethiopia zone:Dawro ZHD,confirmed
1099078,enat medium clinic,amhara,QdnqMyoUhx0,enat medium clinic,amhara,0.810620129108429,enat medium clinic woreda:Guagusa Shikuda region:amhara zone:Awi Zone,enat medium clinic region:amhara zone:Awi ZHD,confirmed
1099098,aydora health center,somali,B7SFmiJwRiy,aydora phcu,somali,0.8030282258987427,aydora health center woreda:Erer region:somali zone:Sitti,aydora phcu region:somali zone:Sitti ZHD,confirmed
1099099,aydora health center,somali,B7SFmiJwRiy,aydora phcu,somali,0.8775341510772705,aydora health center region:somali,aydora phcu region:somali zone:Sitti ZHD,confirmed
1099129,tokuma primary clinic,oromia,Zq32UYRgNIj,tokkuma primary clinic,oromia,0.8634285926818848,tokuma primary clinic region:oromia,tokkuma primary clinic region:oromia zone:Arsi ZHD,confirmed
1099129,tokuma primary clinic,oromia,Qdb5UmujBJG,tokuma primary clinic,oromia,0.9887205958366394,tokuma primary clinic region:oromia,tokuma primary clinic region:oromia zone:Arsi ZHD,confirmed
1099129,tokuma primary clinic,oromia,QBVRQIBzWtZ,tokkuma primary clinic,oromia,0.8626610636711121,tokuma primary clinic region:oromia,tokkuma primary clinic region:oromia zone:Bale ZHD,confirmed
1099163,amanuel primary clinic,oromia,dnfIAXpkwiE,amanuel primary clinic,oromia,0.8017440438270569,amanuel primary clinic woreda:Diga region:oromia zone:East Wollega Zone,amanuel primary clinic region:oromia zone:Buno Bedele ZHD,confirmed
1099163,amanuel primary clinic,oromia,L6jeD5QdYRJ,amanuel primary clinic,oromia,0.8502293229103088,amanuel primary clinic woreda:Diga region:oromia zone:East Wollega Zone,amanuel primary clinic region:oromia zone:East Wellega ZHD,confirmed
1099163,amanuel primary clinic,oromia,aJTxIFdtPuo,amanuel primary clinic,oromia,0.809727132320404,amanuel primary clinic woreda:Diga region:oromia zone:East Wollega Zone,amanuel primary clinic region:oromia zone:Guji ZHD,confirmed
1099163,amanuel primary clinic,oromia,WW20quZa78N,amanuel 2nd primary clinic,oromia,0.8165836334228516,amanuel primary clinic woreda:Diga region:oromia zone:East Wollega Zone,amanuel 2nd primary clinic region:oromia zone:West Wellega  ZHD,confirmed
1099163,amanuel primary clinic,oromia,XjdmFRNWzXY,amanuel primary clinic,oromia,0.8242247700691223,amanuel primary clinic woreda:Diga region:oromia zone:East Wollega Zone,amanuel primary clinic region:oromia zone:West Wellega  ZHD,confirmed
1099163,amanuel primary clinic,oromia,iuTxgo2YEAL,amanuel primary clinic,oromia,0.8242247700691223,amanuel primary clinic woreda:Diga region:oromia zone:East Wollega Zone,amanuel primary clinic region:oromia zone:West Wellega  ZHD,confirmed
1099165,abasena primary clinic,oromia,WWFxvXhzAds,abbaa seenaa primary clinic,oromia,0.800028383731842,abasena primary clinic woreda:Sasiga region:oromia zone:East Wollega Zone,abbaa seenaa primary clinic region:oromia zone:East Wellega ZHD,confirmed
1099166,abdi primary clinic,oromia,lEXvArQdOeK,abdi boru primary clinic,oromia,0.8408240675926208,abdi primary clinic woreda:Sasiga region:oromia zone:East Wollega Zone,abdi boru primary clinic region:oromia zone:East Hararge ZHD,confirmed
1099166,abdi primary clinic,oromia,ACZBpOi0ti5,abdi booru primary clinic,oromia,0.8447443842887878,abdi primary clinic woreda:Sasiga region:oromia zone:East Wollega Zone,abdi booru primary clinic region:oromia zone:East Hararge ZHD,confirmed
1099166,abdi primary clinic,oromia,L1ds0TgUQdK,abdi primary clinic,oromia,0.8468834757804871,abdi primary clinic woreda:Sasiga region:oromia zone:East Wollega Zone,abdi primary clinic region:oromia zone:East Wellega ZHD,confirmed
1099166,abdi primary clinic,oromia,XaQLCteqvtW,abdii primary clinic,oromia,0.8461188673973083,abdi primary clinic woreda:Sasiga region:oromia zone:East Wollega Zone,abdii primary clinic region:oromia zone:East Wellega ZHD,confirmed
1099166,abdi primary clinic,oromia,S2G6N2YqwqC,abdi primary clinic,oromia,0.8143174052238464,abdi primary clinic woreda:Sasiga region:oromia zone:East Wollega Zone,abdi primary clinic region:oromia zone:North Shewa  ZHD,confirmed
1099166,abdi primary clinic,oromia,le985Djz8ZH,abdi boru lower primary clinic,oromia,0.8042358756065369,abdi primary clinic woreda:Sasiga region:oromia zone:East Wollega Zone,abdi boru lower primary clinic region:oromia zone:West Hararge ZHD,confirmed
1099166,abdi primary clinic,oromia,f9dRHxYDzjk,abdi bori primary clinic,oromia,0.8042523860931396,abdi primary clinic woreda:Sasiga region:oromia zone:East Wollega Zone,abdi bori primary clinic region:oromia zone:West Wellega  ZHD,confirmed
1099166,abdi primary clinic,oromia,Ho9XnZwjZMT,abdi primary clinic,oromia,0.8251786828041077,abdi primary clinic woreda:Sasiga region:oromia zone:East Wollega Zone,abdi primary clinic region:oromia zone:West Wellega  ZHD,confirmed
1099170,chala primary clinic,oromia,BeRrqzc35gh,chala primary clinic,oromia,0.8089703917503357,chala primary clinic woreda:Sasiga region:oromia zone:East Wollega Zone,chala primary clinic region:oromia zone:Bale ZHD,confirmed
1099171,biftu primary clinic,oromia,qRzd1BUt9jZ,biftu primary clinic,oromia,0.8902919292449951,biftu primary clinic region:oromia zone:East Wollega Zone,biftu primary clinic region:oromia zone:Arsi ZHD,confirmed
1099171,biftu primary clinic,oromia,RTpEBBwg7n7,biftuu primary clinic,oromia,0.9540574550628662,biftu primary clinic region:oromia zone:East Wollega Zone,biftuu primary clinic region:oromia zone:East Hararge ZHD,confirmed
1099171,biftu primary clinic,oromia,ONo5bd3EAbs,biftu primary clinic,oromia,0.9203305840492249,biftu primary clinic region:oromia zone:East Wollega Zone,biftu primary clinic region:oromia zone:West Arsi ZHD,confirmed
1099173,aba chaltu primary clinic,oromia,ib7fKyMrnsm,abba chaltu primary clinic,oromia,0.8535584807395935,aba chaltu primary clinic woreda:Diga region:oromia zone:East Wollega Zone,abba chaltu primary clinic region:oromia zone:East Wellega ZHD,confirmed
1099174,jibat primary clinic,oromia,xPwDO96v80i,jibat primary clinic,oromia,0.8129081130027771,jibat primary clinic woreda:Leqa Dulecha region:oromia zone:East Wollega Zone,jibat primary clinic region:oromia zone:West Shewa  ZHD,confirmed
1099174,jibat primary clinic,oromia,O2sL2cgvhZF,jibat primary clinic,oromia,0.8129081726074219,jibat primary clinic woreda:Leqa Dulecha region:oromia zone:East Wollega Zone,jibat primary clinic region:oromia zone:West Shewa  ZHD,confirmed
