mfr_id,mfr_name,mfr_region,dhis2_id,dhis2_name,dhis2_region,linktransformer_score,match_source
1028994,Akaki Basic Metal Primary Clinic,Addis Ababa City Administration,ZixYrFgl8c0,Akaki Basic Metal Primary Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1028995,Bethzatha internal medicine specialty Center,Addis Ababa City Administration,DiRwl6k8ZV8,Bethezata Internal Medicine Medical Center,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1028996,Dr. Nega ENT Speciality Clinic,Addis Ababa City Administration,HbxU6LEjafu,Dr Nega ENT Speciality Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1028999,Dr.Kalid Pediatric Specialty Center,Addis Ababa City Administration,wPEAZNucu3m,Dr kalid pediatric sp.clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029001,Vision Internal Medicine Sepecility Clinic,Addis Ababa City Administration,Wy6BB1oHa5L,Vission internal Specality Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029002,Arsho Advanced Medical Laboratory Number 1,Addis Ababa City Administration,g8uRhwCd6uG,Arsho Advanced Medical Laboratory,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029004,Abel Dental Medium Clinic,Addis Ababa City Administration,XC78hUU5ivc,Abel Medium Dental Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029009,Gofar Vision Ophthalmology Specialty Clinic,Addis Ababa City Administration,L2vgJ0hB8mX,Gofar Vision Specialized Eye Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029011,St. Georege Dermatology Specialty Clinic,Addis Ababa City Administration,H7QDc299woX,St George Dermatology Speciality Clinic (Seba Dereja),Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029012,Abenezer Medium Dental Clinic,Addis Ababa City Administration,EzB0YXbhT9X,Abenezer Midium Denetal Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029013,Kidus Georges Medium  clinic,Addis Ababa City Administration,vrEXcSnMP5f,Kidus Giorgis Medium Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029019,Garaduba Medium Clinic,Addis Ababa City Administration,zMmBnmCcmvp,Garaduba Medium,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029021,Dr. Amir Dental Speciality Clinic,Addis Ababa City Administration,rnOWjFg7SF8,Docter Amir Medium Dental Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029023,Aberash Medium Clinic,Addis Ababa City Administration,E1uQQvVqryA,Aberash Medium Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029024,Ab Specialty Dental Clinic,Addis Ababa City Administration,Wv7KNSlt96c,Ab Dental Special Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029025,Akaki Adventist Primary Clinic,Addis Ababa City Administration,GmiRbrFA7QI,Adventist Primery Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029037,Ray Medium Clinic,Addis Ababa City Administration,yObhpxn3ndu,Raey Medium Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029042,Addis Ophthalmolgy Specialty Clinic,Addis Ababa City Administration,aJ8oWXH32vf,Addis Eye Speciality Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029049,Kind Dental Medium Clinic,Addis Ababa City Administration,IcIIS5nmz1v,Kind Medium Dental Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029050,Yehulum Medium Clinic,Addis Ababa City Administration,pKWrEuW2aYB,Yehulum Medium Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029051,Addis Tena Medium Clinic,Addis Ababa City Administration,MHxxAhtyfZE,Adis Tena Medium Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029052,Cathedral Specialty Clinic ,Addis Ababa City Administration,hBdWbcy1FCB,Cathedral Internal Medicine Speciality Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029053,Danse Primary Clinic,Addis Ababa City Administration,G4KvAlJpor9,Danse Primary Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029058,Bemente Primary Clinic,Addis Ababa City Administration,Zthj7uTfWFY,Bemnet Primary Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029060,Kidus Yared General Hospital,Addis Ababa City Administration,x9KQc90w8db,St Yared General Hospital,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029061,Dogali Medium Clinic,Addis Ababa City Administration,zNvTdqdd76m,Dogali Medium Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029068,Medasan Medium Dental Clinic,Addis Ababa City Administration,SpCZALlu3nd,Medasane Medium Denetal Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029069,Yegna Number 2 Medium clinic,Addis Ababa City Administration,DZRXsqdsVyH,Yegna Tena Medium Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029071,Good News Medium Dental Clinic,Addis Ababa City Administration,prZC19hWZSN,GOOd News Medium Denetal Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029072,Ethiopia Civil Service Medium Clinic,Addis Ababa City Administration,ERFVc3AtOcV,Ethiopia Civil service Primary Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029079,Yemisirache Dental Medium Clinic,Addis Ababa City Administration,EM2AlyHIduL,Yemsirach Medium Dental Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029081,First Spine Chiropracter Speciality Clinic,Addis Ababa City Administration,iPFuckq80fn,FARES Medium Dental Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029082,Kenean Medium Clinic,Addis Ababa City Administration,QcghioOlMUN,Kenean Medium Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029090,Berhane Selam Internal Specialty Clinic ,Addis Ababa City Administration,YlC5xogLXuT,Berehane Selame Internal Special Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029093,Kidus Gebreal Medium Clinic,Addis Ababa City Administration,WFfpGFHzxdc,St .Gebereale Midium Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029098,Senait Dental Medium Clinic,Addis Ababa City Administration,OAHbOzV4CCq,Senayit Medium Dental Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029104,Meri Ferensaye Medium Clinic,Addis Ababa City Administration,mlefMeEYHQB,Meri Ferensay Medium Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029107,Akaki Health Center,Addis Ababa City Administration,Iz3VUgMrbXq,Akaki Health Center,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029108,Dr. Tolera Speciality Clinic,Addis Ababa City Administration,xGKXawdUnr1,Dr Tolera Internal Speical Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029111,Harar Internal Medicine Specialty Clinic,Addis Ababa City Administration,mMPbH21OYf4,"Harere Optamology,Dermatology andInternal Special Clinic",Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029115,Gojebe Dental Specialty Clinic,Addis Ababa City Administration,whFpSbB9Ep4,Gojeb Dental Speciality Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029119,Tesfamariyam Medium Clinic,Addis Ababa City Administration,NS4RQSOl0el,Tesfa Mariyam Medium Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029120,Dadiben Dental Medium Clinic,Addis Ababa City Administration,Cm54WT3rnJz,Dadiben Medium Dental Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029128,Dr. Daniel Medium clinic,Addis Ababa City Administration,yZLLRxutK1a,D/r Daniel Medium clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029139,Dr.Abdi Medium Dental Clinic,Addis Ababa City Administration,zlPnFCPc3dY,Dr Abdi Meduim Dental Clinic Lideta,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029142,Mestawot Dental Medium Clinic,Addis Ababa City Administration,fFNDOPmsjij,Mestawot Medium Dental Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029143,Fanas Medium Clinic,Addis Ababa City Administration,tEIBNYze6W9,Fanos Medium Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029147,Niya Dental Medim Clinc,Addis Ababa City Administration,RLTCCASxVmP,Niya Medium Dental Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029151,Kasanchis Itenu Beteseb Medium Clinic,Addis Ababa City Administration,qOt8IDhcRY5,Kasanchis Ye Etenu Beteseb Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029158,Loza Mariam Medium Clinic,Addis Ababa City Administration,I4Uqgi16Me1,Loza Mariyam Medium Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029161,Dima Ophthalmology Speciality Clinic,Addis Ababa City Administration,yOKH3ih2G9A,Dima Eye Speciality Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029163,Minilik Medium Clinic,Addis Ababa City Administration,t7i0IYCcbym,Minilik Midium Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029168,Yitibark Zmikale Medium Clinic,Addis Ababa City Administration,zJiEBRao4qI,Yitbark Zemichael Medium Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029172,Yelema Internal Medicine & Pediatric Speciality Clinic,Addis Ababa City Administration,oC53nP7AxPZ,Yelema Internal Medicine Speciality clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029177,Yeka Kidus Mikael Medium Clinic,Addis Ababa City Administration,iPumn86e7io,Yeka St Michael Midium Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029182,Santa Medium Clinic,Addis Ababa City Administration,ilMYT8wLYcR,Santa Medium Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029183,Saba Teshom Speciality Dental Laboratory,Addis Ababa City Administration,VUHu1jThN50,Saba Teshome Dental Laboratori,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029184,Ethiopia Speciality Clinic,Addis Ababa City Administration,YNuqZCuRlsR,Ethiopia Internal Medicine And Obstetric And Gayni Speciality Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029189,Yohannes Medium Clinic,Addis Ababa City Administration,QecGXfXGbiw,Yohanes Medium Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029194,Remedian Medium Clinic,Addis Ababa City Administration,Wwup9rcdq5R,Remeda Medium Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029200,Karallo Medium Clinic,Addis Ababa City Administration,ARPLmyOsFuG,Karalo Medium Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029201,Gifea Medium Clinic,Addis Ababa City Administration,OqjjCP0dSky,Gefea Medium Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029208,Eldina Number 2 Medium Clinic,Addis Ababa City Administration,ejODrUZTTI2,Eldina Medium Clinic No 2,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029209,Medhanialem Medium Clinic,Addis Ababa City Administration,VXhsRmITqUN,Medhanealem Medium Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029215,Meba Medium Clinic,Addis Ababa City Administration,FtMavl2dPy9,Meba Medium Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029218,Selam Frie Health center,Addis Ababa City Administration,c6BjMKP0Hz2,Selam Fire Health Center,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029222,Danu Medium Clinic,Addis Ababa City Administration,tYFoimyvGcZ,Danu Medium clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029228,Petroyal Medium Clinic,Addis Ababa City Administration,cxLdVp4YisQ,Petroyale Medium Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029233,Tariku Primary Clinic,Addis Ababa City Administration,gxx8oaxSmjz,Tariku Tameru,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029242,Fenet Medium Clinic,Addis Ababa City Administration,vjnhUyxLFnU,Fenet Midium Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029254,Sinehiwot Medium Clinic,Addis Ababa City Administration,F9jgF36rP2R,Senehiwot Medium Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029266,Selihom Medium Clinic,Addis Ababa City Administration,ccQEQrQHRNR,Selihome Medium Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029271,Sekina Medium Clinic,Addis Ababa City Administration,Rq384S7qNMc,Sekina Medium Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029276,Kulbi Dental Medium Clinic,Addis Ababa City Administration,wkyNHrFFH3y,Kulbi Dental Speciality Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029280,Kidus Gebriel Medium Clinic,Addis Ababa City Administration,MG7uc0eSTQD,Kidus Gebriel Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029285,Dr. Hadra And Dr. Abas Internal Medicine Specialty Clinic,Addis Ababa City Administration,uddgHHjBZH6,D.r Hadera andD.r Abase Medium Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029286,B.S Selam Dental Medium Clinic,Addis Ababa City Administration,y5r19sTKixW,BS Selam Medium Dental Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029287,Birhane Dental Medium Clinic,Addis Ababa City Administration,nTk0eyhumdT,Birhane Medium Dental Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029290,Efoyta Medium clinic,Addis Ababa City Administration,QV2qpN6c2Kr,Efoyeta Medium Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029291,Defence Construction Material Manufacturing Enterprise Primary clinic,Addis Ababa City Administration,LmNbqTEv07O,Yekality Construction and Construction Material Primary Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029294,Rahma Medium Clinic,Addis Ababa City Administration,POcUp0kVPZh,Rehama Medium Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029297,Gelan Health Center,Addis Ababa City Administration,ecnuq319OHB,Gelan Health Center,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029299,Sertie Mariam Medium Clinic,Addis Ababa City Administration,eI4K40nbCMJ,Sertimariam Primary Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029300,Tigist Primary Clinic,Addis Ababa City Administration,nGR2hQzp2gX,Tigist primary clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029302,Bluets Ophtalmology Speciality Clinic,Addis Ababa City Administration,PxKekcXh63d,Biluts Eye Speciality Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029303,Saron Primary Clinic,Addis Ababa City Administration,EMdZJDCBtRJ,Saron Mesfin Medium Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029308,Fistum Primary Clinic,Addis Ababa City Administration,DJh9Ty0ct8g,Fitsume Medum,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029311,Meftihe Medium Clinic,Addis Ababa City Administration,T7KpsY7bDt2,Mefthea Medium Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029312,Konjit Dental Specialty Clinic,Addis Ababa City Administration,k6YnesOQBLR,Konjit Dental Speciality Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029313,Doctor Mekonin Internal Medicine Specialty Clinic And Basic Diagnostic  imaging,Addis Ababa City Administration,ZiutV2ygePE,Dr.Mekonin Medium Cilinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029319,Doctor Bayu Medium Clinics,Addis Ababa City Administration,ALj0DInDGY2,Doctor Bayu Medium Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029320,Sun Optics Medium Opetometry Clinic,Addis Ababa City Administration,YVG2w6J4LIe,Sun Optics Eye Speciality Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029321,Dentist Dental Speciality Clinic,Addis Ababa City Administration,s7yfjbfTEdE,Dentist Tadese Asfawu Dental SpecialityClinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029322,Tsegaye Medium Clinic,Addis Ababa City Administration,R85plO3kBKl,Tsegaye Medium CLINIC,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029325,Iris Specialty Eye Clinic,Addis Ababa City Administration,CXvpv232lbC,Ayris Eye Speciality Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029326,Sertie Health Center,Addis Ababa City Administration,ccb4Z5uRc38,Serti Health Center,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029332,Yordan Medium Clinics,Addis Ababa City Administration,R5ydZbP7N5u,Yordan Medium Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029334,Africa Medical Medium Clinic,Addis Ababa City Administration,DCcGgGBimZp,Africa Medical Medium Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029337,Joy Obstetrics And Gynecology Specialty Clinic ,Addis Ababa City Administration,CmvYxNzOqj4,Joy Obstatric And Gyencology Speciality Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029339,Lucydent  Medium Dental Clinic,Addis Ababa City Administration,QDq4uTYDgNJ,Luceydent Medium Dental Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029341,Adewa Ophthalmology & Dental Specialty Clinic,Addis Ababa City Administration,cNT9mUDMusP,Adua Eye And Dental Speciality Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029346,Helpers Home Based  Health care Service,Addis Ababa City Administration,DVL3lshAIy0,Home Based Health Care Service,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029349,Awash Dental Specilty Clinic,Addis Ababa City Administration,o2Dm84ehMQQ,Awash Dental Speciality Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029351,Ammanuel Development Association medium Clinic,Addis Ababa City Administration,GUjJmVgcFm3,Emanual Medum,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029360,Doche Specialty Clinic,Addis Ababa City Administration,b2U7xFkxjl9,Douche Physiotherapy Speciality,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029371,Taludent Speciality Clinic,Addis Ababa City Administration,y5DKzYSwsmr,Taludent Dental Speciality Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029374,Dr Emebet Dental Specialty Clinic,Addis Ababa City Administration,jgKAqHT99RY,Dr Emebet Speciality Dental Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029377,Dream Medium Clinic,Addis Ababa City Administration,QXEQ151qlQC,Dreme Medium,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029378,Zowi Abissiniya Medium Clinic,Addis Ababa City Administration,zYeidrqGrjq,Zewi abeyssinia medium clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029382,Dr. Yeshihareg Specialty Dental Clinic,Addis Ababa City Administration,oGu5vcDTGGA,Dr Yeshiharge Dental Speciality Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029384,Kidist Arsema Medium Clinic,Addis Ababa City Administration,lVrXGT9mZW2,Kedst Aresema Medium Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029385,Afek Specialty Clinic,Addis Ababa City Administration,LjKQ75Dl0X7,Afek Internal medicine Speciality Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029387,Heineken Breweries Share Company Organization Medium Clinic ,Addis Ababa City Administration,sNxzXKHsifY,Heiniken Beers S.C Primary Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029391,Liyat Medium Clinic,Addis Ababa City Administration,jWFiJlhORlt,Liyat Medium Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029398,Weybla Medium Clinic,Addis Ababa City Administration,T37OYgLHPqn,Woybela Medium Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029403,Meklit Medium Clinic,Addis Ababa City Administration,DFEv1zZ0p23,Meklit Medium Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029404,Tsehay Tsidk medium Clinic,Addis Ababa City Administration,foZLTXD5dMS,Tsehaye-Sedek Medium Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
1029410,Wabiegzier Medium Clinic,Addis Ababa City Administration,LdXy7SDImUp,Wabi-Egezere Medium Clinic,Addis Ababa Regional Health Bureau,1.0,existing_dhis2_id
